local_row,local_split,local_id,ref_row,ref_id,dist
9707,train,0b864b202bb6c7fc,3791,4d74ff,1e-06
3544,train,c3fb2e84e4e3644e,13635,81d81f,1e-06
14732,train,3f51551120b0c2c2,12207,cb6ae2,1e-06
1158,train,948919a9c1406263,3599,f20a26,1e-06
14322,train,f119395602a25c7e,3509,903f35,1e-06
14490,train,6b1ae33eb19a90cd,12945,153d4a,1e-06
13511,train,166660020ac80c64,9169,902428,1e-06
2062,train,387e85be3c19a69d,7201,5d6e9f,1e-06
1953,train,ed308fb05117312b,3244,8b5224,1e-06
6609,train,3aa2d2db785c1a50,1225,e19086,1e-06
7646,train,b54d1e9fdfce141f,13327,04f5d9,1e-06
8218,train,c92c3fe17f81794e,13430,74c983,1e-06
2984,train,4c424407fd9116ac,7512,569182,1e-06
3602,train,8e92c6650312d25f,677,878e0d,1e-06
13988,train,a49246eba7e6e857,6233,d49338,1e-06
14660,train,d7184a786f47bf84,8201,c39055,1e-06
6490,train,dd59e4d8b8d3e821,3316,42ef95,1e-06
7902,train,038bb1663bfb02e3,6992,338304,1e-06
2447,train,796fe6501a6ceed5,12323,1214d9,1e-06
12889,train,a2f07939edf26e5d,5006,1eb05f,1e-06
7836,train,4d11ad0267ad3b48,12112,dc4fbf,1e-06
6261,train,a5398e6dedafdacb,8104,c51822,1e-06
8721,train,1c4f482d932ff5f8,7371,6bb533,1e-06
6024,train,c9324089ab2540e3,13096,74a01a,1e-06
2989,train,dd187a494a9772ba,10768,708cd0,1e-06
4708,train,e30b6e93d076846d,8571,a333f3,1e-06
3137,train,708b9267436e412a,9781,4a1283,1e-06
6585,train,32239b85e5cb103d,5357,2bdd50,1e-06
11654,train,f109d568121e4bea,9576,c6e83a,1e-06
2171,train,73630d9a21921220,10661,c54fe9,1e-06
14277,train,16d51c8ca1db9512,1718,89ff8e,1e-06
4066,train,a7509aa67cf9cb85,12435,bc0e59,1e-06
4579,train,9a12118f8d56279b,5696,e958b5,1e-06
7367,train,d8897882f39b74de,8436,b5d2b5,1e-06
11119,train,a90720962a1b1f1f,10962,61699a,1e-06
1923,train,3acc175d2c70fd9e,1923,89ca27,1e-06
12736,train,8d633ebf56832e7f,5305,eca53c,1e-06
7718,train,3a8dc1d38791541a,1114,a0ec8f,1e-06
11804,train,dfa38eabb0cdbe44,4609,d11978,1e-06
8866,train,f5766f831ef7963e,2204,c933d9,1e-06
14791,train,e792255ed6ae6534,14058,65af33,1e-06
6307,train,228f719229ef38f3,9126,3ad3a9,1e-06
5754,train,0a8db745ff2f9104,8497,ad325b,1e-06
2604,train,7f8ea4592a06ae94,12926,77108e,1e-06
10950,train,a6156054c35fac5c,6783,c8af53,1e-06
7356,train,88764ac895538821,14506,19e9db,1e-06
7287,train,c54ddf7a0e87222b,612,92d724,1e-06
6492,train,fe2d96408ed4f5dc,2302,08edc3,1e-06
10172,train,1d68042f0f7a7470,9420,ff12a4,1e-06
14143,train,50b666cd97cd0f90,7884,67a7cd,1e-06
10359,train,bef2d207c89e6a9b,3026,f5c1b6,1e-06
337,train,36ef2aff7fe40066,10123,461312,1e-06
736,train,4b7016b625ace5eb,11004,466ca9,1e-06
13056,train,f5a408a95e4333ce,3517,b69efe,1e-06
12177,train,6a3a792b7a1e197a,4415,173538,1e-06
2279,train,676657e97e6872fb,3572,f08355,1e-06
10008,train,77114c5270f240e1,8364,bd5936,1e-06
2067,train,9041a48c8c372662,1252,a3f064,1e-06
116,train,14885a433ab8e95e,3173,9aa635,1e-06
1904,train,fa2149d92bffd5a7,8620,8db0f3,1e-06
5278,train,3685fa1c7e843aa4,14529,898a27,1e-06
4043,train,e898d5047f32b127,4000,106bd7,1e-06
7649,train,cb4dc8c05261bf1f,14082,39ce85,1e-06
8486,train,bb2e8ddfe1a48d23,7088,8d331b,1e-06
4299,train,5abea7641d8a1434,4616,b93d41,1e-06
13035,train,5b41d4dada96c62d,13112,70068d,1e-06
3112,train,8e628adbcaaa52c9,11771,8ffadd,1e-06
155,train,6ffd6603f6917ee6,8127,51d19f,1e-06
2474,train,d0cd85198754a772,14010,fdd5ab,1e-06
3971,train,353df475f690ac7a,8232,f675fc,1e-06
401,train,2b5439efca58ec5e,457,d88ee3,1e-06
11372,train,58c1b92b4c7dbe6e,325,3f00d2,1e-06
7073,train,8e382d91e45007c6,12874,1b669f,1e-06
5338,train,5c2f9b1c276be423,4140,aa1fd9,1e-06
3054,train,96393916b5c5a981,1728,005289,1e-06
12852,train,8259853f6e980ea3,1847,a4cb32,1e-06
4286,train,114f169520c62b30,8952,483619,1e-06
3061,train,3f8a9436379adc65,11825,e32871,1e-06
970,train,bd5ef40844ac1b46,6706,dfa5a5,1e-06
12619,train,e610752b4c0d2727,236,c8fa0e,1e-06
5164,train,04423d68b34c154a,9242,a613b8,1e-06
719,train,7b67c3c829309432,2024,6de6f2,1e-06
3685,train,7911ea1e0bbda60e,417,52751d,1e-06
13597,train,8584d331e0c70880,4344,1dde4a,1e-06
12236,train,31a1583a0c4142ff,5586,f58daa,1e-06
11947,train,05d736a71fd6894c,7906,5e9cde,1e-06
11609,train,0c6f11ae00c020bc,8855,820ba2,1e-06
14828,train,5ba0774d7b5c7ff4,6757,d0546a,1e-06
4002,train,25f8a482f5767a05,12630,49b516,1e-06
3912,train,972c2eaf26aa0fa5,10051,9333f2,1e-06
10669,train,1ba43997fb668fd4,12551,197334,1e-06
12262,train,65132bab2047f2f9,10483,d1136a,1e-06
7372,train,ec20e2862295351b,14044,a5aa8e,1e-06
2087,train,fac879eac5e9e019,8766,9194c6,1e-06
13569,train,86ddb215c362c0a8,10566,e671cc,1e-06
2545,train,71f80d5d4048aca9,8465,f22758,1e-06
1038,train,b2cbe6f032216798,6760,2d6f1e,1e-06
3372,train,89d15a8467e7b7cc,11290,6cf879,1e-06
10623,train,2395d54f83c886ac,2404,fd1d31,1e-06
9235,train,b045a15a0467f1e3,3806,e7c5bf,1e-06
9892,train,cfbfd8921fa6e318,4821,264efd,1e-06
7748,train,f7282ddf4ce474f8,5402,87d5a0,1e-06
12749,train,b2d7781f99c45ada,6457,7a343b,1e-06
8852,train,63905ba5f6796f1e,438,aa4a84,1e-06
780,train,194a941ed78890d8,4291,9b16de,1e-06
3606,train,701147669d319b68,4755,a7af85,1e-06
1982,train,2c12386e3ea425e3,5828,dfae62,1e-06
6365,train,3944b4091bb7c22c,9508,013a92,1e-06
9529,train,43bde4468f530cd9,9922,3a4e6b,1e-06
14070,train,daae1313b461420d,11664,a80f8f,1e-06
11003,train,6331f1d165a1e1a2,11009,10c718,1e-06
13911,train,c2ac8636f44ef2c9,11039,4a7695,1e-06
9955,train,bdee0d532c7e40fa,623,ff3961,1e-06
6115,train,77661249d387dd8d,573,60ea32,1e-06
3758,train,2a005ce3feb9489a,12942,b8b8f5,1e-06
12442,train,70a706031b76dc3a,468,50e7c6,1e-06
1198,train,7df19c612ac96e91,6062,4b721c,1e-06
9402,train,e9f984fd6205a76b,1100,f0226a,1e-06
2188,train,09b45147c42ebf03,9855,32db0d,1e-06
5357,train,919170ed702da2ad,1490,5f70f3,1e-06
8412,train,3b257590563e8f29,2088,892329,1e-06
5165,train,d7b2a04fc4629f6b,10489,afc5f3,1e-06
12474,train,664d4e9aa0e6e276,13492,0ca626,1e-06
3961,train,26372794995da5d7,8153,bd3060,1e-06
11805,train,8c8e2ace8b34a05f,12070,e77a59,1e-06
4624,train,f4e72d293fa16f98,8733,d60f55,1e-06
3868,train,7c49bbf0b70822dc,6912,e3f725,1e-06
3488,train,c851cf602f63b7aa,12875,9042d2,1e-06
7511,train,7f83b7d9ba813519,12842,827926,1e-06
11870,train,829da87ec0a0b682,12305,f411ac,1e-06
12163,train,6463156a039c3185,10336,c111dd,1e-06
6912,train,d936eddf27bd761c,4594,50eb9c,1e-06
6839,train,cf2ba38b8744ed62,6477,e6fced,1e-06
9686,train,0965e0c75761d3f9,1498,9c1cbc,1e-06
11842,train,c5b0460db5bdc481,1644,fca230,1e-06
4870,train,46c0116fb943bd10,1293,e7fa88,1e-06
7188,train,61c55b30a2dfd4b8,4535,af895f,1e-06
14037,train,f7d1686a762523f8,263,66c798,1e-06
7297,train,2202a6419ae0d4d8,9134,fe8f81,1e-06
6041,train,6356d6220c42ad79,3019,b9e57b,1e-06
2800,train,9231603e2b02b316,11262,965373,1e-06
11887,train,8eee44c43ee71e99,11972,38d6a2,1e-06
10943,train,f0b86e049c9265cd,10501,789f9f,1e-06
12709,train,e6b7ef8f86ef6eb6,459,5e7171,1e-06
762,train,e4428b83cdffde45,6375,39a3ec,1e-06
14607,train,060d69bd6a684a69,12335,8f6605,1e-06
573,train,27b46a31cafb7e80,2054,d8bdc8,1e-06
13674,train,1d03186d0df0c9fc,3165,0cce99,1e-06
2245,train,5ed8e6c481c3136d,9003,fcf882,1e-06
655,train,8bd0a5b6e743f88e,11584,ee3574,1e-06
11248,train,6c09cb829724de54,9588,34265f,1e-06
1651,train,25910254afce20f7,9462,679e44,1e-06
7819,train,301e9679ba111923,12797,aa0f79,1e-06
7589,train,a43846d03715624d,1261,9a5f9e,1e-06
644,train,4cdc49611773a8e1,8791,0f67f9,1e-06
10417,train,03ba5a0b4d59bca5,3998,93564e,1e-06
3397,train,dfbe891aca7ad8e5,11330,727bcd,1e-06
8360,train,c035f8743d6431d2,1958,9a7ec0,1e-06
4349,train,4c571d47b3b525cb,7168,31b7f4,1e-06
1843,train,3b5ee2977c5a828b,1326,50fb8c,1e-06
5531,train,60725623428572d3,13084,58cb66,1e-06
2703,train,ab619eab1f7abf07,532,6d8c52,1e-06
9609,train,08d0a78e9257864f,12700,b419f4,1e-06
11882,train,37b1ea0ef48e0582,4687,33d85f,1e-06
12157,train,9348e1104551e888,1474,294a85,1e-06
14258,train,736a340a1ced9e4b,8394,0df0e3,1e-06
5564,train,03e5a01520f74b35,2615,9913d0,1e-06
7232,train,00617f464793966c,7611,0cba16,1e-06
8882,train,6ed43153567d0230,9676,11900d,1e-06
10870,train,0b08c761e64f859e,1200,70b5d5,1e-06
4728,train,a806f48ad01d8fbf,6224,e8458b,1e-06
11262,train,636cfe1f85d21cb9,10487,362b1a,1e-06
5512,train,53b302c3dc02a56b,12964,754012,1e-06
5447,train,57c093b5f275b6ea,11947,a21069,1e-06
11655,train,ed63b4ed2412e97e,320,1db87a,1e-06
3338,train,94e243c1e4638fa1,7259,d8d219,1e-06
676,train,fc1c1bbd84503874,5694,6f91b7,1e-06
2824,train,0ecb09f60f7de3a1,9255,8fb21f,1e-06
6999,train,face3fe5a20c9ea8,9290,63c7ab,1e-06
11211,train,71bab895d3568774,9114,f17ec2,1e-06
855,train,456bbd1d6137cbb0,634,041536,1e-06
11206,train,1fcdc6e3474c9820,14274,d149d8,1e-06
2746,train,c4c1163dc417bcbd,3730,bfe398,1e-06
12816,train,fd70b1a94ff84c48,7951,bafbc9,1e-06
1742,train,d5fa8ba381715f15,842,dd8a82,1e-06
10704,train,5279ab7b11b23e9f,12872,936866,1e-06
9291,train,09c6fdbf25fe68ab,8425,5be73d,1e-06
7551,train,82ae30d0c71e377b,13750,2b722f,1e-06
12692,train,c75f0c5cc75e1628,9978,ff9824,1e-06
5213,train,90c471de27713be9,12373,c2e149,1e-06
1403,train,1095b235a0e16eaa,7109,71dd04,1e-06
14353,train,0d66991ae4b3ba70,1119,66e716,1e-06
521,train,7e5fd81e46f5b328,2648,e32508,1e-06
13979,train,408b74a8f0378d21,3356,b2bda1,1e-06
7503,train,ff4375fae37fcd4f,8938,a107cc,1e-06
4203,train,99cbe68ad5e74aaf,12161,fb0e06,1e-06
9226,train,3568bc5c2e52b625,4413,de8ebb,1e-06
13435,train,c68255dea4efae3f,4608,896b21,1e-06
8168,train,52dc77bd639fc868,14117,5ba2c5,1e-06
9336,train,cbaabcf6c34cec0f,12492,a89132,1e-06
7182,train,164c5663ef3aecde,2395,e52dae,1e-06
1626,train,0341f213f36d2d63,8652,21a7f9,1e-06
6493,train,a8d68389fc3ab0e5,3683,743d12,1e-06
12711,train,65d3c891ae9ea03c,2014,0f1ca0,1e-06
5959,train,471ec2f62ef43f41,12391,980bd9,1e-06
10332,train,38bb10e17d1d8c56,5388,bec002,1e-06
2223,train,36fd45eff4520703,3848,a345ea,1e-06
7516,train,555c37f0034e2e4b,9507,c347c3,1e-06
3157,train,c8df9ed5254b7d88,3404,401922,1e-06
7159,train,f14126c49e6d3ee5,9906,20097b,1e-06
11142,train,4c23e82a94c695b0,9042,5ddeec,1e-06
4792,train,799608765556de48,6263,8b63df,1e-06
10607,train,8fbbefdcb5af5bba,12671,7d9a6d,1e-06
14444,train,36a5e0ee154c48a1,2571,e65c8e,1e-06
12592,train,fda0358658b9ca81,14378,0ba86c,1e-06
14893,train,7dcff38437cedd0a,10486,5ebdfa,1e-06
3599,train,780708349b66ea4d,6952,126beb,1e-06
8582,train,dc309ac2a04390cd,3319,8266e5,1e-06
1066,train,69592acdcc526c08,12813,4caf5d,1e-06
2676,train,cea4e3dc79823022,9007,54ea2d,1e-06
13971,train,ae6ef4deaa9b70be,80,e22406,1e-06
6346,train,1a95c96314b18aee,1643,a4a1d4,1e-06
9590,train,60fc93230d1b2362,13598,8f5179,1e-06
9810,train,de69359bbcbce2f7,3695,b9d815,1e-06
12667,train,76898b69bff2ea80,11630,b599c2,1e-06
11123,train,2a4c1d8133f5ad40,1568,31d746,1e-06
7096,train,fc0a75c8c82f41c7,12470,7bc58c,1e-06
10025,train,c7693481c4c3ddf3,4155,d7876e,1e-06
10856,train,4945f45b50bd4dc5,935,a0ca0f,1e-06
12459,train,ad1dc2f4ce9ee8f1,12030,6fd202,1e-06
9786,train,ddeaf6bceda3fe7a,1359,f2aee4,1e-06
4749,train,8d2285d48f2983c0,5532,2e816f,1e-06
11570,train,fe00979b465c9fec,8062,6efec7,1e-06
2272,train,b4282ef94528492a,1418,e63f39,1e-06
4520,train,0cac8c3358bb9e78,6704,d034dd,1e-06
13314,train,10b78f42a2b9698e,323,e7dcfb,1e-06
11580,train,bd46da81f1275446,13951,733101,1e-06
649,train,5fb3c9e67e28f1e2,12275,89e689,1e-06
13308,train,28d8fc80f07d95cf,10311,0d0e60,1e-06
8462,train,e6c697d00f81699d,5671,82b2fa,1e-06
14896,train,a1c353b7c3a43e90,4082,08a71b,1e-06
5243,train,9b21f3d0902230f5,3229,a3c721,1e-06
9311,train,3d58de30a4691eae,1622,05e66d,1e-06
13301,train,49cfe12b3f9ad58b,6028,b4e777,1e-06
886,train,1361f506a0ced923,8013,9a9902,1e-06
12164,train,2f0966350572b7b4,4863,722b9e,1e-06
8950,train,d43c936ddf6edeaa,14298,9373b4,1e-06
11878,train,59bdea1350c3df03,4587,24e06b,1e-06
3421,train,889d3941894121bf,10617,667250,1e-06
267,train,43b059104117e8ce,274,9a567a,1e-06
6039,train,44b99e32d9e06b11,2427,c2aab2,1e-06
1021,train,8c283bfc916b5754,14528,b858af,1e-06
9485,train,b138d13193b630a7,14377,0f001c,1e-06
4525,train,ba611673191258c1,2136,576992,1e-06
1109,train,a1f92b82d918f5e8,7794,2d1ab7,1e-06
538,train,dbfa92cbd6360892,2736,b5ab46,1e-06
1781,train,344d318f9abf4e53,2255,0c86d2,1e-06
14262,train,d47a2e4ac8d01639,10104,14bc19,1e-06
5811,train,af9c9214bdc17c3d,10159,fe2334,1e-06
9216,train,ae3c55cd146358d8,2131,e4045c,1e-06
2155,train,2f43174ece57fc75,739,99ee10,1e-06
13422,train,82b878f2aa6a2d28,14326,c50faf,1e-06
2729,train,2530b094140fcf03,9726,fd977e,1e-06
12311,train,2d91ad16eafb0557,1896,1d7285,1e-06
5473,train,771c8f88f9b9885f,5912,fc47e8,1e-06
1565,train,40b810634bf0772a,13979,e04692,1e-06
3273,train,a46941260cb919ed,6937,a572b4,1e-06
5090,train,ec64fb16f68dea18,6322,f25abf,1e-06
5046,train,99e3f4b83df7f612,798,bd3b51,1e-06
5918,train,cf516f549c973f02,5837,dd1a7f,1e-06
2614,train,0ff0ff2949405b4e,13147,254b9d,1e-06
6583,train,df144993e8d29a6b,4979,293d36,1e-06
6013,train,20c6c5cebd58e834,7044,b113d5,1e-06
10977,train,07bf0d633a652fa5,3840,b59b54,1e-06
8718,train,3e4e832a1b3af6c8,1026,be4d5c,1e-06
2149,train,8ab516fcffddbb77,11593,467a8b,1e-06
13447,train,7d8a169e4a258630,14205,24bdb2,1e-06
11332,train,747a2ac55de79bb2,512,508205,1e-06
12207,train,6cf331e01f0fcb13,12518,597fb7,1e-06
9185,train,e8dbffe5a4c5fb73,14556,310dd3,1e-06
89,train,5050f3f3c7fb5d34,10335,57a3dd,1e-06
7676,train,37405e25eb2abcd3,14358,49f4b9,1e-06
4672,train,dd857ad7cb99ad91,12562,cdb78e,1e-06
13307,train,4cffe977c1bdadba,961,708f96,1e-06
12535,train,43a763082b4d75b4,11604,24ff62,1e-06
7268,train,1e0fa13b2d4546e3,6687,4c2c7f,1e-06
10889,train,9466f5daaaed1e2f,6160,81b9e6,1e-06
4480,train,079ad5f39b4a719c,259,ab1770,1e-06
7088,train,f621178644253da3,12818,942816,1e-06
4495,train,8fb67291ab09d4f5,6978,c01ff3,1e-06
10049,train,4c5395deb937523e,4393,935b37,1e-06
3035,train,580829a18b5c3c64,12965,8428c4,1e-06
11547,train,3d011d050ac11630,1945,c0bf90,1e-06
8869,train,669adc6ca3f206d0,5678,6284f9,1e-06
668,train,5a84b2b40cceedc6,8819,af7910,1e-06
5105,train,c8dc8e9cc1fd39ad,7635,294ccd,1e-06
4081,train,143f3d596f357d5d,12898,4ebb65,1e-06
1873,train,391523fed6cf84fa,13756,148b60,1e-06
1105,train,8772fa953ca6724f,5740,7b1039,1e-06
7913,train,aea310f6aef63b3a,13753,22858a,1e-06
12928,train,6411710624783121,3899,6047a1,1e-06
6356,train,7bdf0a972a93d316,700,155c11,1e-06
7794,train,35521d677219a72b,2716,28517f,1e-06
11782,train,ec873bf791631922,5988,3c1090,1e-06
5522,train,f0f7ae09bfe39628,2039,aa183b,1e-06
9743,train,1c4ccf62ff1cf836,13724,1ad877,1e-06
10695,train,4fa2e966bf6368bb,13849,4b2cfc,1e-06
12009,train,d69371632332afd4,9332,f2cbae,1e-06
3170,train,7c1d96f6e30990ee,10015,8b24b4,1e-06
9580,train,f10b4245d86eafbe,8493,b5f3ee,1e-06
1318,train,7d334c918f0e3ffc,562,0f2599,1e-06
11326,train,b8c59dee53961530,3681,1b1764,1e-06
2685,train,ab9fce1d5755e15e,8808,bf295b,1e-06
3164,train,cf77a039f50839bc,11364,a70491,1e-06
7443,train,4a8a4f58cae57fc0,2651,3180f7,1e-06
8920,train,5328d3a9f6315014,8356,b19b4a,1e-06
13219,train,50f8277611c0aa92,13246,cac04d,1e-06
1302,train,f10a209901834600,8782,a22feb,1e-06
12664,train,7bbe00395b7721c9,1019,98f02e,1e-06
3551,train,b7a41deae2c58953,8540,2ef56c,1e-06
7625,train,e671fe788b72a068,12031,306fe6,1e-06
10714,train,7a49d4c7adfc0461,6399,0f96a9,1e-06
13675,train,de57dfaa3b967ab2,6954,97addd,1e-06
9665,train,b8fc9b6a9e4b4187,219,ec7f5f,1e-06
13045,train,35fb5464e4fd04d0,7517,d7d73d,1e-06
10624,train,29efc3332ce5bbd6,11755,5e4db5,1e-06
9875,train,b72ab33ced601593,261,e2dc8b,1e-06
834,train,4c4f5033802bbab8,11426,aa0d5a,1e-06
3289,train,1233349afb3a24ab,52,2cbf88,1e-06
9855,train,623e72d723109e43,8322,fc2aaf,1e-06
11480,train,e3007892915ec157,11843,b28648,1e-06
12422,train,e82ea4cb782cb3bb,4589,ac4c62,1e-06
14745,train,1cc52d0928971efd,8220,7f8fbc,1e-06
12651,train,a4900b62f76e87d8,14271,cb9601,1e-06
4557,train,e55c2c8f825851ae,10751,e2e7ee,1e-06
13161,train,7e13fd6380d4c3a8,13123,29da7d,1e-06
6073,train,0b86442925f35a8f,1287,df7704,1e-06
2027,train,a39e9e6e348f1e97,13249,b712d4,1e-06
510,train,035271737cc5c61c,6146,451dcf,1e-06
12191,train,ac8fce39cdc18272,11065,a54ebf,1e-06
14343,train,3c3e03217fe69086,2674,e0c8cc,1e-06
3326,train,24fcbccc1b8fcea9,3742,91c7a9,1e-06
4627,train,a3255fe833ed376a,13781,f8097c,1e-06
8420,train,6c768535d8053aae,5978,cd5c9f,1e-06
2726,train,149c2e13b8f20a83,5648,bfb08d,1e-06
3085,train,5a75ca7d2ed0cb3c,10080,23f45c,1e-06
2827,train,4905407a6619412a,6864,15545f,1e-06
10406,train,ecf19fc1be8d83ce,11253,e94e1e,1e-06
14197,train,707676e1df464bdb,1929,527741,1e-06
7502,train,9d3bd41f1c882dc8,6230,154021,1e-06
11114,train,cfc8e54d0adcfc8f,13720,07d332,1e-06
13918,train,35745c1c5602ddf9,9247,3a2692,1e-06
5591,train,75a554f37a951d4e,358,a53d91,1e-06
13052,train,ba944146336a9cf8,13532,2102ee,1e-06
472,train,bdff7b1ea39ba535,6291,7d94de,1e-06
12329,train,adfa8e12455c8853,7503,9898d7,1e-06
14245,train,8e3f82842551e7f4,8471,5d9bde,1e-06
1191,train,7e3b01dc00280cdb,8264,cb77f1,1e-06
3373,train,7ade21d242a9c172,8677,ba8bdb,1e-06
1592,train,b7e446a12a69a55e,2038,318570,1e-06
3072,train,c1aebb8e60933a08,5756,f7dc6f,1e-06
10488,train,1a0d85e269b4b4e8,5158,383bb8,1e-06
14637,train,8c35ecead56842ab,2127,4f9d44,1e-06
14656,train,f225a86da3df7908,10583,800ea9,1e-06
2114,train,5f66dd137a278362,11365,ea10ea,1e-06
2141,train,aad02085663504d7,9629,e86e4e,1e-06
10001,train,fe807704799c3ab0,13627,500f67,1e-06
10615,train,1cfd636ce5b6a103,7506,f90159,1e-06
11552,train,247a9dafed5d5fb7,14520,534738,1e-06
13340,train,82dc604fb7749ea5,12377,08aaee,1e-06
4820,train,ef060a3302b85047,8711,112809,1e-06
7266,train,d6d9002b62af1006,10461,6c664d,1e-06
14875,train,8fc69a5889e1bef9,844,9a1228,1e-06
519,train,89bfbe33688ddd1e,937,abc661,1e-06
12498,train,37afeca26543a8f2,9362,d410ec,1e-06
14480,train,51ec54fa448d4a56,9535,a13637,1e-06
10026,train,fa1b2f9d19df3fd3,7805,7411bc,1e-06
3694,train,7e2d43fc4138a339,10263,da07a9,1e-06
12120,train,a0b2af572992fec4,10976,0badee,1e-06
6323,train,53e6f6ca0d8a1898,13636,fc80de,1e-06
9358,train,44da1e70316a2cc4,13697,9fab3c,1e-06
8166,train,2e73219a0f50b5f9,10000,3c18e7,1e-06
5675,train,4ccae06b6d054649,5489,09c3ac,1e-06
199,train,85021e877fedd585,4324,a83268,1e-06
11581,train,e45591bf57ef9fc0,10659,21a1b1,1e-06
9774,train,374c221a95446358,6078,19e80e,1e-06
5723,train,1496b147f1720756,12652,994ec3,1e-06
2219,train,d90becc42e8d7c1f,7488,a70964,1e-06
11323,train,04128f4da2a18516,772,0b5b93,1e-06
10462,train,c6b8ad67b8afca25,11141,4721bb,1e-06
11774,train,28cb0a5c93bc93dc,12535,0f716b,1e-06
445,train,d15fb85749586b1f,1789,46c23a,1e-06
14641,train,a5aa9aa49de277f8,6605,2dd95f,1e-06
9713,train,b976a2ab92d91351,11055,3242db,1e-06
9801,train,62921bcdd2e07ebb,13793,1cd976,1e-06
898,train,7813f3682e4b95f2,12273,be3f54,1e-06
4874,train,053571bd0d9ce085,6353,ef7f08,1e-06
768,train,2fd3f64980c4cf1e,3209,30e0d8,1e-06
255,train,e661a81830c8bc7a,7111,94adcc,1e-06
10437,train,2645e7a6b1c525d0,11959,615586,1e-06
14455,train,35bd9be5deb1c8eb,1121,ff74ee,1e-06
14856,train,eddcf1004103a1f9,10233,acb960,1e-06
5845,train,0ecf8420eb030bd7,7366,c50b71,1e-06
4443,train,2323455cfea0f324,10803,11320b,1e-06
4859,train,ba0d69f6fec06b0b,10357,bf00fe,1e-06
12304,train,64527fab89cbcc93,10232,1ffb43,1e-06
4449,train,e09d854f14c173d2,11950,d019d9,1e-06
11736,train,a671724ced7798ac,14027,601d9f,1e-06
9793,train,73a8faf4620e596a,11457,debdac,1e-06
5964,train,10ddaed9e57fb1e6,3849,d7b1b8,1e-06
11254,train,fdc3a82486602499,5677,7c9a45,1e-06
1186,train,3d78663cf627c27b,8650,ff2be7,1e-06
14556,train,5767acd7f0eecef9,2682,0ca3a1,1e-06
10880,train,272dce746a8a0eca,1514,aff0a9,1e-06
361,train,a90792cd21922e3e,5373,e46030,1e-06
4114,train,515c547d7bfd801a,11898,5e4bfd,1e-06
4378,train,abb94ea65f2b9f95,8414,3599d2,1e-06
2432,train,4c96e3b25c811578,609,058d62,1e-06
4761,train,47f13aea235746fe,13973,a3f515,1e-06
7898,train,165abe8134d113da,11633,e75aeb,1e-06
5102,train,bb3167442c496818,9828,382356,1e-06
9034,train,4f4c2de7a3422ebf,5527,0d10c3,1e-06
9693,train,6edf88c8f4efd2bf,77,30f42a,1e-06
2820,train,4630b2146c2c96d6,13065,3e3dd2,1e-06
13958,train,e2b8bdb3cf0f6673,2753,7a7fc0,1e-06
13624,train,9ed58683a920405e,11602,410606,1e-06
672,train,c4fbac78344e6d56,971,ad0978,1e-06
14734,train,7518729bcc376aa7,2884,4fbcaf,1e-06
11175,train,f9c6deb36bc060e3,10836,147ff1,1e-06
1031,train,e0b050e6de59dd15,11041,0d7995,1e-06
8016,train,2d6e2de2d26d6c21,13035,efa5e7,1e-06
9537,train,99ecdb2918809c64,14398,54d10e,1e-06
2260,train,ee4405f3387c6edd,3315,49f5a6,1e-06
8042,train,09cd90a3fd8df5f2,14103,3cacbc,1e-06
13912,train,30215b9c3a3822b9,12959,6854ee,1e-06
10248,train,0da224a2905f836f,5135,61f936,1e-06
14007,train,a47e25ece2c072b9,13677,9b7c04,1e-06
8057,train,43087d921e19ca3d,3417,fa36bd,1e-06
11072,train,aecceaa312642ae8,12885,e604e9,1e-06
5251,train,0c43dd4adeaaa578,3461,905b93,1e-06
11284,train,1d33092408aba365,838,8a5d6a,1e-06
12795,train,8dd43478e64b6d5f,1387,1ae2fb,1e-06
10558,train,77a278a2d5b1aa11,2248,ef8975,1e-06
4024,train,7c8cb65a99ce48b8,4502,fc0083,1e-06
13571,train,931a781d9980ba7b,9414,f882e6,1e-06
623,train,8b12e118e03c9eb7,9170,2a1026,1e-06
8878,train,bdb3af693362ee30,7684,afa12f,1e-06
9225,train,0bf688b4c7b4dd82,12638,87311d,1e-06
13714,train,b73b1d9bedb552a7,9815,23133c,1e-06
6786,train,7807aa6d30451a51,2143,b149eb,1e-06
1331,train,fb339f591a79898e,11438,d2564c,1e-06
5268,train,0edbc2aa0fe97f36,7817,7464a5,1e-06
4682,train,669d9540ecb0730f,5223,9a5fdd,1e-06
14710,train,e327d6ceb20c299d,10056,910591,1e-06
14821,train,2daa28e90b44a7c0,3347,f4bf8f,1e-06
6109,train,1ddece905807297e,7059,4a66ff,1e-06
7672,train,c8a3a2b48cf9e7c1,10381,db50ff,1e-06
8980,train,43bb8aada1321cff,7596,ccc77b,1e-06
8903,train,ecef1c5ce9d38f42,783,a510d3,1e-06
6537,train,199ce1e1e6cfe726,10921,72d350,1e-06
3400,train,6cebfaeb19b8eb81,6000,5f33ca,1e-06
6004,train,1dafc9e62ec71332,7607,42cdf7,1e-06
3952,train,abffdc8dcb80a7fd,12417,43ed2b,1e-06
4555,train,41386aed47cab272,8083,1417c2,1e-06
4126,train,c495aa3cb657c768,8180,29902c,1e-06
2722,train,5001469cbcd7cfc7,10394,91d178,1e-06
2754,train,8005e00e8d51a8d9,2066,718619,1e-06
1041,train,3aa75cdd2455362b,4715,7c78f3,1e-06
